date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
2021-12-10,ID,1945865.0,2832650.0,917578.0,45.67,108.89,816162.0,51.35,158.51,6747.0,6108.0,3418.0,0.687,285860.0,16.0
2021-12-11,ID,1952143.0,2836460.0,918694.0,45.72,109.24,816979.0,51.41,158.72,6278.0,5829.0,3262.0,0.688,290361.0,16.25
2021-12-12,ID,1959139.0,2836580.0,919673.0,45.76,109.63,817757.0,51.46,158.73,6996.0,5616.0,3143.0,0.691,295696.0,16.55
2021-12-13,ID,1962299.0,2836440.0,920188.0,45.78,109.81,818177.0,51.49,158.72,3160.0,5362.0,3000.0,0.692,297964.0,16.67
2021-12-14,ID,1963695.0,2852080.0,920599.0,45.8,109.88,818430.0,51.51,159.6,1396.0,5234.0,2929.0,0.689,298738.0,16.72
2021-12-15,ID,1969299.0,2859380.0,921511.0,45.84,110.2,819220.0,51.57,160.0,5604.0,5225.0,2924.0,0.689,302739.0,16.94
2021-12-16,ID,1974316.0,2898000.0,922534.0,45.88,110.48,819986.0,51.62,162.17,5017.0,5028.0,2814.0,0.681,306092.0,17.13
2021-12-17,ID,1980133.0,2918880.0,923523.0,45.93,110.8,820750.0,51.68,163.33,5817.0,4895.0,2739.0,0.678,310246.0,17.36
2021-12-18,ID,1985277.0,2905250.0,924366.0,45.96,111.09,821321.0,51.73,162.57,5144.0,4733.0,2648.0,0.683,314044.0,17.57
2021-12-19,ID,1991735.0,2888990.0,925418.0,46.0,111.45,822066.0,51.78,161.66,6458.0,4657.0,2606.0,0.689,318824.0,17.84
2021-12-20,ID,1994580.0,2865190.0,925963.0,46.02,111.61,822408.0,51.81,160.33,2845.0,4612.0,2581.0,0.696,320838.0,17.95
2021-12-21,ID,1996310.0,2865490.0,926441.0,46.03,111.71,822640.0,51.84,160.35,1730.0,4659.0,2607.0,0.697,321882.0,18.01
2021-12-22,ID,2001713.0,2876000.0,927409.0,46.07,112.01,823306.0,51.9,160.93,5403.0,4631.0,2591.0,0.696,325723.0,18.23
2021-12-23,ID,2007688.0,2878770.0,928594.0,46.11,112.35,824055.0,51.96,161.09,5975.0,4767.0,2668.0,0.697,329848.0,18.46
2021-12-28,ID,2014339.0,2861940.0,930059.0,46.16,112.72,824910.0,52.04,160.15,590.0,2576.0,1441.0,0.704,334256.0,18.7
2021-12-29,ID,2017709.0,2872500.0,930790.0,46.19,112.91,825421.0,52.08,160.74,3370.0,2285.0,1279.0,0.702,336436.0,18.83
2021-12-30,ID,2022021.0,2865500.0,931688.0,46.23,113.15,826087.0,52.14,160.35,4312.0,2048.0,1146.0,0.706,339250.0,18.98
2022-01-05,ID,2037350.0,2872610.0,934970.0,46.35,114.01,828305.0,52.32,160.74,3273.0,2806.0,1570.0,0.709,349391.0,19.55
2022-01-06,ID,2040976.0,2979370.0,935749.0,46.38,114.21,828885.0,52.36,166.72,3626.0,2708.0,1515.0,0.685,351727.0,19.68
2022-01-07,ID,2044605.0,2979370.0,936625.0,46.41,114.41,829459.0,52.41,166.72,3629.0,2882.0,1613.0,0.686,353987.0,19.81
2022-01-08,ID,2048153.0,3003750.0,937435.0,46.45,114.61,830012.0,52.46,168.08,3548.0,3044.0,1703.0,0.682,356262.0,19.94
2022-01-09,ID,2052603.0,3003450.0,938322.0,46.48,114.86,830642.0,52.51,168.07,4450.0,3335.0,1866.0,0.683,359286.0,20.1
2022-01-10,ID,2054979.0,3003450.0,938839.0,46.5,114.99,830967.0,52.54,168.07,2376.0,3330.0,1863.0,0.684,360855.0,20.19
2022-01-11,ID,2056318.0,3006420.0,939254.0,46.51,115.07,831207.0,52.56,168.23,1339.0,3177.0,1778.0,0.684,361561.0,20.23
2022-01-12,ID,2059418.0,3019730.0,939975.0,46.54,115.24,831706.0,52.6,168.98,3100.0,3153.0,1764.0,0.682,363533.0,20.34
2022-01-13,ID,2063086.0,3037230.0,941033.0,46.58,115.45,832359.0,52.66,169.96,3668.0,3159.0,1768.0,0.679,365595.0,20.46
2022-01-14,ID,2066545.0,3045770.0,941914.0,46.61,115.64,832875.0,52.71,170.43,3459.0,3134.0,1754.0,0.678,367727.0,20.58
2022-01-15,ID,2070084.0,3053470.0,942804.0,46.63,115.84,833352.0,52.76,170.87,3539.0,3133.0,1753.0,0.678,369981.0,20.7
2022-01-19,ID,2106227.0,3055370.0,964567.0,47.56,117.86,849905.0,53.97,170.97,29025.0,6687.0,3742.0,0.689,370153.0,20.71
2022-01-20,ID,2108977.0,3066170.0,965188.0,47.58,118.01,850304.0,54.01,171.58,2750.0,6556.0,3669.0,0.688,371917.0,20.81
2022-01-21,ID,2111827.0,3086170.0,965803.0,47.6,118.17,850716.0,54.04,172.69,2850.0,6469.0,3620.0,0.684,373801.0,20.92
2022-01-22,ID,2114660.0,3090470.0,966474.0,47.63,118.33,851131.0,54.08,172.94,2833.0,6368.0,3563.0,0.684,375628.0,21.02
2022-01-23,ID,2117922.0,3090470.0,967189.0,47.65,118.51,851617.0,54.12,172.94,3262.0,6495.0,3634.0,0.685,377748.0,21.14
2022-01-24,ID,2119505.0,3090470.0,967557.0,47.67,118.6,851828.0,54.14,172.94,1583.0,6382.0,3571.0,0.686,378780.0,21.2
2022-01-25,ID,2297501.0,3097570.0,1059953.0,51.98,128.56,928996.0,59.31,173.33,177996.0,31471.0,17610.0,0.742,387279.0,21.67
2022-01-26,ID,2301877.0,3099870.0,1061254.0,52.05,128.81,930111.0,59.39,173.46,4376.0,27950.0,15640.0,0.743,389281.0,21.78
2022-01-27,ID,2304792.0,3107470.0,1061966.0,52.08,128.97,930708.0,59.43,173.89,2915.0,27974.0,15654.0,0.742,390936.0,21.88
2022-01-28,ID,2307686.0,3111270.0,1062739.0,52.12,129.13,931387.0,59.47,174.1,2894.0,27980.0,15657.0,0.742,392436.0,21.96
2022-01-29,ID,2309786.0,3119870.0,1063286.0,52.14,129.25,931772.0,59.5,174.58,2100.0,27875.0,15598.0,0.74,393653.0,22.03
2022-01-30,ID,2312333.0,3119870.0,1063800.0,52.17,129.39,932252.0,59.53,174.58,2547.0,27773.0,15541.0,0.741,395250.0,22.12
2022-01-31,ID,2315547.0,3119870.0,1064670.0,52.23,129.57,933393.0,59.58,174.58,3214.0,28006.0,15672.0,0.742,396468.0,22.19
2022-02-01,ID,2316958.0,3120670.0,1065217.0,52.26,129.65,933891.0,59.61,174.63,1411.0,2780.0,1556.0,0.742,396894.0,22.21
2022-02-02,ID,2319245.0,3133470.0,1065824.0,52.29,129.78,934491.0,59.64,175.34,2287.0,2481.0,1388.0,0.74,398006.0,22.27
2022-02-03,ID,2321666.0,3136770.0,1066522.0,52.33,129.92,935189.0,59.68,175.53,2421.0,2411.0,1349.0,0.74,399084.0,22.33
2022-02-04,ID,2324039.0,3139470.0,1067140.0,52.36,130.05,935781.0,59.71,175.68,2373.0,2336.0,1307.0,0.74,400281.0,22.4
2022-02-05,ID,2326548.0,3142370.0,1067869.0,52.41,130.19,936597.0,59.76,175.84,2509.0,2395.0,1340.0,0.74,401304.0,22.46
2022-02-06,ID,2329012.0,3142470.0,1068475.0,52.45,130.33,937235.0,59.79,175.85,2464.0,2383.0,1333.0,0.741,402571.0,22.53
2022-02-07,ID,2329990.0,3142470.0,1068700.0,52.46,130.38,937444.0,59.8,175.85,978.0,2063.0,1154.0,0.741,403135.0,22.56
2022-02-08,ID,2330841.0,3148170.0,1068979.0,52.48,130.43,937770.0,59.82,176.16,851.0,1983.0,1110.0,0.74,403412.0,22.57
2022-02-09,ID,2332821.0,3154970.0,1069579.0,52.52,130.54,938497.0,59.85,176.54,1980.0,1939.0,1085.0,0.739,404144.0,22.61
2022-02-10,ID,2334941.0,3156470.0,1070158.0,52.55,130.66,939111.0,59.88,176.63,2120.0,1896.0,1061.0,0.74,405112.0,22.67
2022-02-11,ID,2336985.0,3159570.0,1070709.0,52.58,130.77,939707.0,59.91,176.8,2044.0,1849.0,1035.0,0.74,406052.0,22.72
2022-02-12,ID,2338824.0,3163470.0,1071290.0,52.61,130.88,940238.0,59.95,177.02,1839.0,1754.0,981.0,0.739,406833.0,22.77
2022-02-13,ID,2340487.0,3163470.0,1071711.0,52.64,130.97,940628.0,59.97,177.02,1663.0,1639.0,917.0,0.74,407717.0,22.81
2022-02-14,ID,2342197.0,3163470.0,1072157.0,52.67,131.06,941247.0,60.0,177.02,1710.0,1744.0,976.0,0.74,408377.0,22.85
2022-02-15,ID,2343238.0,3164770.0,1072594.0,52.7,131.12,941748.0,60.02,177.09,1041.0,1771.0,991.0,0.74,408508.0,22.86
2022-02-16,ID,2344409.0,3170770.0,1072916.0,52.71,131.19,942016.0,60.04,177.43,1171.0,1655.0,926.0,0.739,409124.0,22.89
2022-02-17,ID,2347496.0,3190590.0,1073444.0,52.83,131.36,944030.0,60.07,178.54,3087.0,1794.0,1004.0,0.736,409705.0,22.93
2022-02-18,ID,2350443.0,3194790.0,1074236.0,52.88,131.53,944911.0,60.11,178.77,2947.0,1923.0,1076.0,0.736,411014.0,23.0
2022-02-19,ID,2352118.0,3199490.0,1074614.0,52.89,131.62,945244.0,60.13,179.04,1675.0,1899.0,1063.0,0.735,412009.0,23.06
2022-02-23,ID,2357448.0,3203690.0,1075822.0,52.98,131.92,946732.0,60.2,179.27,2997.0,1863.0,1042.0,0.736,414770.0,23.21
2022-02-24,ID,2360131.0,3204890.0,1076526.0,53.03,132.07,947620.0,60.24,179.34,2683.0,1805.0,1010.0,0.736,415907.0,23.27
2022-02-25,ID,2361971.0,3208890.0,1076897.0,53.05,132.17,948057.0,60.26,179.56,1840.0,1647.0,922.0,0.736,416991.0,23.33
